homeid,createdate,accessmethod,age,numfamily
2552,2016-06-25 9:30,INDOOR,83.0,4.0
2552,2016-06-25 7:40,NUM,83.0,4.0
2552,2016-06-25 6:30,INDOOR,83.0,4.0
2552,2016-06-26 17:40,INDOOR,18.0,4.0
2552,2016-06-26 15:20,NUM,18.0,4.0
2552,2016-06-26 10:30,INDOOR,18.0,4.0
2552,2016-06-26 0:20,NUM,18.0,4.0
2552,2016-06-25 18:00,INDOOR,18.0,4.0
2552,2016-06-25 16:40,NUM,18.0,4.0
2552,2016-06-25 14:00,INDOOR,18.0,4.0
2552,2016-06-25 12:10,NUM,18.0,4.0
2552,2016-06-25 8:40,INDOOR,18.0,4.0
2552,2016-06-25 0:20,NUM,18.0,4.0
2552,2016-06-26 20:50,NUM,52.0,4.0
2552,2016-06-26 10:30,INDOOR,52.0,4.0
2552,2016-06-25 15:40,NUM,52.0,4.0
2552,2016-06-25 9:40,INDOOR,52.0,4.0
2552,2016-06-26 22:10,NUM,54.0,4.0
2552,2016-06-26 21:50,INDOOR,54.0,4.0
2552,2016-06-26 20:50,NUM,54.0,4.0
2552,2016-06-26 10:30,INDOOR,54.0,4.0
2552,2016-06-25 15:40,NUM,54.0,4.0
2552,2016-06-25 9:40,INDOOR,54.0,4.0
1910,2016-06-22 17:00,NUM,72.0,1.0
1910,2016-06-22 13:00,INDOOR,72.0,1.0
1910,2016-06-21 18:10,NUM,72.0,1.0
1910,2016-06-21 12:30,INDOOR,72.0,1.0
8329,2016-06-24 22:10,NUM,22.0,3.0
8329,2016-06-24 13:40,INDOOR,22.0,3.0
8329,2016-06-24 12:20,NUM,22.0,3.0
8329,2016-06-24 11:00,INDOOR,22.0,3.0
8329,2016-06-23 22:00,NUM,22.0,3.0
8329,2016-06-23 8:00,INDOOR,22.0,3.0
8329,2016-06-24 22:30,NUM,50.0,3.0
8329,2016-06-24 17:20,INDOOR,50.0,3.0
8329,2016-06-24 17:00,NUM,50.0,3.0
8329,2016-06-24 16:10,INDOOR,50.0,3.0
8329,2016-06-24 16:00,NUM,50.0,3.0
8329,2016-06-24 14:40,INDOOR,50.0,3.0
8329,2016-06-24 12:20,NUM,50.0,3.0
8329,2016-06-24 11:00,INDOOR,50.0,3.0
8329,2016-06-23 22:40,NUM,50.0,3.0
8329,2016-06-23 17:00,INDOOR,50.0,3.0
8329,2016-06-23 14:50,NUM,50.0,3.0
8329,2016-06-23 10:20,INDOOR,50.0,3.0
8329,2016-06-24 20:10,NUM,51.0,3.0
8329,2016-06-24 8:50,INDOOR,51.0,3.0
8329,2016-06-23 22:10,NUM,51.0,3.0
8329,2016-06-23 9:00,INDOOR,51.0,3.0
8060,2016-06-20 23:40,NUM,50.0,2.0
8060,2016-06-20 18:10,INDOOR,50.0,2.0
8060,2016-06-20 17:20,NUM,50.0,2.0
8060,2016-06-20 23:40,NUM,51.0,2.0
6819,2016-06-22 20:40,NUM,35.0,2.0
6819,2016-06-22 20:20,INDOOR,35.0,2.0
6819,2016-06-22 16:50,NUM,35.0,2.0
6819,2016-06-22 8:00,INDOOR,35.0,2.0
6819,2016-06-21 21:00,NUM,35.0,2.0
6819,2016-06-21 20:00,INDOOR,35.0,2.0
6819,2016-06-21 16:50,NUM,35.0,2.0
6819,2016-06-21 7:50,INDOOR,35.0,2.0
6819,2016-06-22 18:10,NUM,39.0,2.0
6819,2016-06-22 7:40,INDOOR,39.0,2.0
6819,2016-06-21 18:10,NUM,39.0,2.0
6819,2016-06-21 7:40,INDOOR,39.0,2.0
5557,2016-06-25 20:20,NUM,64.0,2.0
5557,2016-06-25 12:40,INDOOR,64.0,2.0
5557,2016-06-25 8:00,NUM,64.0,2.0
5557,2016-06-25 5:50,INDOOR,64.0,2.0
5557,2016-06-24 20:00,NUM,64.0,2.0
5557,2016-06-24 10:10,INDOOR,64.0,2.0
5557,2016-06-24 7:00,NUM,64.0,2.0
5557,2016-06-24 5:50,INDOOR,64.0,2.0
5557,2016-06-25 17:50,NUM,65.0,2.0
5557,2016-06-25 13:00,INDOOR,65.0,2.0
5557,2016-06-25 8:00,NUM,65.0,2.0
5557,2016-06-25 5:50,INDOOR,65.0,2.0
5557,2016-06-24 21:00,NUM,65.0,2.0
5557,2016-06-24 18:40,INDOOR,65.0,2.0
5557,2016-06-24 12:10,NUM,65.0,2.0
5557,2016-06-24 9:00,INDOOR,65.0,2.0
5557,2016-06-24 8:00,NUM,65.0,2.0
5557,2016-06-24 5:50,INDOOR,65.0,2.0
8642,2016-06-26 20:40,NUM,27.0,2.0
8642,2016-06-26 17:10,INDOOR,27.0,2.0
8642,2016-06-20 18:20,NUM,27.0,2.0
8642,2016-06-20 8:30,INDOOR,27.0,2.0
8642,2016-06-26 18:20,NUM,59.0,2.0
8642,2016-06-26 7:10,INDOOR,59.0,2.0
8642,2016-06-20 13:40,NUM,59.0,2.0
8642,2016-06-20 9:10,INDOOR,59.0,2.0
7638,2016-06-25 19:50,NUM,33.0,2.0
7638,2016-06-25 14:30,INDOOR,33.0,2.0
7638,2016-06-24 18:20,NUM,33.0,2.0
7638,2016-06-24 16:00,INDOOR,33.0,2.0
7638,2016-06-24 9:50,NUM,33.0,2.0
7638,2016-06-24 9:00,INDOOR,33.0,2.0
7638,2016-06-25 19:50,NUM,32.0,2.0
7638,2016-06-25 14:30,INDOOR,32.0,2.0
7638,2016-06-25 13:10,NUM,32.0,2.0
7638,2016-06-25 7:00,INDOOR,32.0,2.0
7638,2016-06-24 18:00,NUM,32.0,2.0
7638,2016-06-24 7:00,INDOOR,32.0,2.0
9220,2016-06-25 16:40,NUM,72.0,2.0
9220,2016-06-25 16:00,INDOOR,72.0,2.0
9220,2016-06-24 12:20,NUM,72.0,2.0
9220,2016-06-24 9:30,INDOOR,72.0,2.0
9220,2016-06-25 18:30,NUM,44.0,2.0
9220,2016-06-25 7:30,INDOOR,44.0,2.0
9220,2016-06-24 19:30,NUM,44.0,2.0
9220,2016-06-24 8:00,INDOOR,44.0,2.0
9042,2016-06-25 16:20,NUM,36.0,2.0
9042,2016-06-25 12:00,INDOOR,36.0,2.0
9042,2016-06-24 19:00,NUM,36.0,2.0
9042,2016-06-24 18:30,INDOOR,36.0,2.0
9042,2016-06-24 16:00,NUM,36.0,2.0
9042,2016-06-24 14:40,INDOOR,36.0,2.0
9042,2016-06-24 13:20,NUM,36.0,2.0
9042,2016-06-24 10:10,INDOOR,36.0,2.0
9042,2016-06-25 16:20,NUM,41.0,2.0
9042,2016-06-25 12:00,INDOOR,41.0,2.0
9042,2016-06-24 22:10,NUM,41.0,2.0
9042,2016-06-24 7:30,INDOOR,41.0,2.0
3940,2016-06-25 22:50,NUM,18.0,2.0
3940,2016-06-25 14:00,INDOOR,18.0,2.0
3940,2016-06-24 23:30,NUM,18.0,2.0
3940,2016-06-24 7:30,INDOOR,18.0,2.0
3940,2016-06-25 17:00,NUM,52.0,2.0
3940,2016-06-25 16:00,INDOOR,52.0,2.0
3940,2016-06-25 14:10,NUM,52.0,2.0
3940,2016-06-25 12:50,INDOOR,52.0,2.0
3940,2016-06-25 12:10,NUM,52.0,2.0
3940,2016-06-25 11:40,INDOOR,52.0,2.0
3940,2016-06-25 10:10,NUM,52.0,2.0
3940,2016-06-25 9:10,INDOOR,52.0,2.0
3940,2016-06-24 16:10,NUM,52.0,2.0
3940,2016-06-24 14:40,INDOOR,52.0,2.0
3940,2016-06-24 11:30,NUM,52.0,2.0
3940,2016-06-24 10:00,INDOOR,52.0,2.0
3940,2016-06-24 8:10,NUM,52.0,2.0
3940,2016-06-24 7:00,INDOOR,52.0,2.0
4042,2016-06-22 16:20,NUM,89.0,2.0
4042,2016-06-22 16:00,INDOOR,89.0,2.0
4042,2016-06-22 12:00,NUM,89.0,2.0
4042,2016-06-22 10:40,INDOOR,89.0,2.0
4042,2016-06-21 17:10,NUM,89.0,2.0
4042,2016-06-21 14:20,INDOOR,89.0,2.0
4042,2016-06-21 7:30,NUM,89.0,2.0
4042,2016-06-21 6:50,INDOOR,89.0,2.0
4042,2016-06-22 22:00,INDOOR,23.0,2.0
4042,2016-06-22 16:40,NUM,23.0,2.0
4042,2016-06-22 14:00,INDOOR,23.0,2.0
4042,2016-06-21 20:30,NUM,23.0,2.0
4042,2016-06-21 20:00,INDOOR,23.0,2.0
4042,2016-06-21 16:20,NUM,23.0,2.0
4042,2016-06-21 9:20,INDOOR,23.0,2.0
4042,2016-06-21 8:30,NUM,23.0,2.0
4042,2016-06-21 7:30,INDOOR,23.0,2.0
1989,2016-06-24 15:40,NUM,30.0,2.0
1989,2016-06-24 15:30,INDOOR,30.0,2.0
1989,2016-06-23 18:00,NUM,30.0,2.0
1989,2016-06-23 14:00,INDOOR,30.0,2.0
1989,2016-06-24 8:00,INDOOR,33.0,2.0
1989,2016-06-23 21:00,NUM,33.0,2.0
1989,2016-06-23 20:00,INDOOR,33.0,2.0
1989,2016-06-23 18:00,NUM,33.0,2.0
1989,2016-06-23 8:00,INDOOR,33.0,2.0
6643,2016-06-22 18:00,NUM,60.0,2.0
6643,2016-06-22 8:30,INDOOR,60.0,2.0
6643,2016-06-21 19:50,NUM,60.0,2.0
6643,2016-06-21 19:00,INDOOR,60.0,2.0
6643,2016-06-21 18:00,NUM,60.0,2.0
6643,2016-06-21 8:20,INDOOR,60.0,2.0
6643,2016-06-22 16:30,NUM,69.0,2.0
6643,2016-06-22 15:30,INDOOR,69.0,2.0
6643,2016-06-22 14:40,NUM,69.0,2.0
6643,2016-06-22 14:00,INDOOR,69.0,2.0
6643,2016-06-22 12:00,NUM,69.0,2.0
6643,2016-06-22 11:00,INDOOR,69.0,2.0
6643,2016-06-22 9:40,NUM,69.0,2.0
6643,2016-06-22 8:50,INDOOR,69.0,2.0
6643,2016-06-21 16:20,NUM,69.0,2.0
6643,2016-06-21 14:00,INDOOR,69.0,2.0
6643,2016-06-21 11:40,NUM,69.0,2.0
6643,2016-06-21 9:30,INDOOR,69.0,2.0
9375,2016-06-25 19:00,NUM,72.0,1.0
9375,2016-06-25 5:20,INDOOR,72.0,1.0
9375,2016-06-24 19:00,NUM,72.0,1.0
9375,2016-06-24 5:20,INDOOR,72.0,1.0
8841,2016-06-25 21:30,NUM,55.0,2.0
8841,2016-06-25 8:00,INDOOR,55.0,2.0
8841,2016-06-24 22:30,NUM,55.0,2.0
8841,2016-06-24 8:00,INDOOR,55.0,2.0
8841,2016-06-25 7:30,NUM,53.0,2.0
8841,2016-06-25 6:00,INDOOR,53.0,2.0
8841,2016-06-24 7:30,NUM,53.0,2.0
8841,2016-06-24 6:00,INDOOR,53.0,2.0
8831,2016-06-25 18:50,NUM,38.0,1.0
8831,2016-06-25 14:00,INDOOR,38.0,1.0
8831,2016-06-24 19:30,NUM,38.0,1.0
8831,2016-06-24 7:40,INDOOR,38.0,1.0
5118,2016-06-22 18:40,NUM,26.0,2.0
5118,2016-06-22 7:30,INDOOR,26.0,2.0
5118,2016-06-21 18:20,NUM,26.0,2.0
5118,2016-06-21 8:10,INDOOR,26.0,2.0
5118,2016-06-22 21:00,NUM,28.0,2.0
5118,2016-06-22 7:40,INDOOR,28.0,2.0
5118,2016-06-21 20:00,NUM,28.0,2.0
5118,2016-06-21 7:40,INDOOR,28.0,2.0
11383,2016-06-24 20:50,NUM,58.0,2.0
11383,2016-06-24 8:10,INDOOR,58.0,2.0
11383,2016-06-24 5:50,NUM,58.0,2.0
11383,2016-06-24 4:40,INDOOR,58.0,2.0
11383,2016-06-23 21:00,NUM,58.0,2.0
11383,2016-06-23 19:00,INDOOR,58.0,2.0
11383,2016-06-23 17:50,NUM,58.0,2.0
11383,2016-06-23 9:00,INDOOR,58.0,2.0
11383,2016-06-23 5:50,NUM,58.0,2.0
11383,2016-06-23 4:40,INDOOR,58.0,2.0
11383,2016-06-24 23:30,NUM,64.0,2.0
11383,2016-06-24 9:00,INDOOR,64.0,2.0
11383,2016-06-24 7:20,NUM,64.0,2.0
11383,2016-06-24 7:00,INDOOR,64.0,2.0
11383,2016-06-23 23:40,NUM,64.0,2.0
11383,2016-06-23 18:30,INDOOR,64.0,2.0
11383,2016-06-23 18:00,NUM,64.0,2.0
11383,2016-06-23 8:50,INDOOR,64.0,2.0
9330,2016-06-25 20:50,NUM,54.0,2.0
9330,2016-06-25 19:20,INDOOR,54.0,2.0
9330,2016-06-25 17:10,NUM,54.0,2.0
9330,2016-06-25 13:50,INDOOR,54.0,2.0
9330,2016-06-25 11:00,NUM,54.0,2.0
9330,2016-06-25 9:00,INDOOR,54.0,2.0
9330,2016-06-24 20:00,NUM,54.0,2.0
9330,2016-06-24 19:00,INDOOR,54.0,2.0
9330,2016-06-24 17:10,NUM,54.0,2.0
9330,2016-06-24 15:00,INDOOR,54.0,2.0
9330,2016-06-24 11:50,NUM,54.0,2.0
9330,2016-06-24 8:50,INDOOR,54.0,2.0
9330,2016-06-25 21:00,NUM,70.0,2.0
9330,2016-06-25 20:00,INDOOR,70.0,2.0
9330,2016-06-25 17:10,NUM,70.0,2.0
9330,2016-06-25 13:50,INDOOR,70.0,2.0
9330,2016-06-25 11:00,NUM,70.0,2.0
9330,2016-06-25 9:00,INDOOR,70.0,2.0
9330,2016-06-24 20:10,NUM,70.0,2.0
9330,2016-06-24 19:00,INDOOR,70.0,2.0
9330,2016-06-24 17:10,NUM,70.0,2.0
9330,2016-06-24 15:00,INDOOR,70.0,2.0
9330,2016-06-24 14:10,NUM,70.0,2.0
9330,2016-06-24 13:00,INDOOR,70.0,2.0
9330,2016-06-24 12:30,NUM,70.0,2.0
9330,2016-06-24 9:00,INDOOR,70.0,2.0
7498,2016-06-22 18:10,NUM,26.0,2.0
7498,2016-06-22 8:30,INDOOR,26.0,2.0
7498,2016-06-21 18:20,NUM,26.0,2.0
7498,2016-06-21 8:40,INDOOR,26.0,2.0
7498,2016-06-22 15:30,NUM,65.0,2.0
7498,2016-06-22 13:00,INDOOR,65.0,2.0
7498,2016-06-22 7:50,NUM,65.0,2.0
7498,2016-06-22 7:10,INDOOR,65.0,2.0
7498,2016-06-21 21:20,NUM,65.0,2.0
7498,2016-06-21 17:00,INDOOR,65.0,2.0
7498,2016-06-21 14:30,NUM,65.0,2.0
7498,2016-06-21 13:40,INDOOR,65.0,2.0
7498,2016-06-21 8:10,NUM,65.0,2.0
7498,2016-06-21 7:10,INDOOR,65.0,2.0
8259,2016-06-25 18:30,NUM,50.0,2.0
8259,2016-06-25 16:50,INDOOR,50.0,2.0
8259,2016-06-24 18:50,NUM,50.0,2.0
8259,2016-06-24 16:50,INDOOR,50.0,2.0
8259,2016-06-25 16:40,NUM,65.0,2.0
8259,2016-06-25 15:30,INDOOR,65.0,2.0
8259,2016-06-25 11:40,NUM,65.0,2.0
8259,2016-06-25 10:00,INDOOR,65.0,2.0
8259,2016-06-24 15:10,NUM,65.0,2.0
8259,2016-06-24 14:00,INDOOR,65.0,2.0
8259,2016-06-24 11:50,NUM,65.0,2.0
8259,2016-06-24 10:00,INDOOR,65.0,2.0
3019,2016-06-24 19:20,INDOOR,30.0,2.0
3019,2016-06-24 13:00,NUM,30.0,2.0
3019,2016-06-23 19:20,INDOOR,30.0,2.0
3019,2016-06-23 13:30,NUM,30.0,2.0
3019,2016-06-24 19:30,NUM,56.0,2.0
3019,2016-06-24 8:10,INDOOR,56.0,2.0
3019,2016-06-23 19:50,NUM,56.0,2.0
3019,2016-06-23 8:10,INDOOR,56.0,2.0
8234,2016-06-25 20:00,NUM,34.0,2.0
8234,2016-06-25 16:10,INDOOR,34.0,2.0
8234,2016-06-24 16:00,NUM,34.0,2.0
8234,2016-06-24 15:20,INDOOR,34.0,2.0
8234,2016-06-24 9:10,NUM,34.0,2.0
8234,2016-06-24 8:50,INDOOR,34.0,2.0
8234,2016-06-25 20:00,NUM,36.0,2.0
8234,2016-06-25 16:10,INDOOR,36.0,2.0
8234,2016-06-25 15:20,NUM,36.0,2.0
8234,2016-06-25 11:00,INDOOR,36.0,2.0
8234,2016-06-24 20:20,NUM,36.0,2.0
8234,2016-06-24 7:30,INDOOR,36.0,2.0
5481,2016-06-26 19:00,NUM,49.0,2.0
5481,2016-06-26 7:50,INDOOR,49.0,2.0
5481,2016-06-20 15:20,NUM,49.0,2.0
5481,2016-06-20 13:20,INDOOR,49.0,2.0
5481,2016-06-26 19:50,NUM,53.0,2.0
5481,2016-06-26 6:30,INDOOR,53.0,2.0
5481,2016-06-20 19:50,NUM,53.0,2.0
5481,2016-06-20 6:50,INDOOR,53.0,2.0
7960,2016-06-26 8:20,INDOOR,48.0,1.0
7960,2016-06-26 20:20,NUM,55.0,1.0
7960,2016-06-26 19:30,INDOOR,55.0,1.0
7960,2016-06-26 16:00,NUM,55.0,1.0
7960,2016-06-26 14:00,INDOOR,55.0,1.0
7960,2016-06-20 15:50,NUM,55.0,1.0
7960,2016-06-20 11:10,INDOOR,55.0,1.0
6280,2016-06-25 14:00,NUM,15.0,3.0
6280,2016-06-25 11:00,INDOOR,15.0,3.0
6280,2016-06-25 10:30,NUM,15.0,3.0
6280,2016-06-25 10:10,INDOOR,15.0,3.0
6280,2016-06-24 19:10,NUM,15.0,3.0
6280,2016-06-24 17:00,INDOOR,15.0,3.0
6280,2016-06-24 16:40,NUM,15.0,3.0
6280,2016-06-24 8:40,INDOOR,15.0,3.0
6280,2016-06-25 14:00,NUM,44.0,3.0
6280,2016-06-25 11:00,INDOOR,44.0,3.0
6280,2016-06-24 18:40,NUM,44.0,3.0
6280,2016-06-24 10:20,INDOOR,44.0,3.0
6280,2016-06-25 16:30,NUM,49.0,3.0
6280,2016-06-25 6:50,INDOOR,49.0,3.0
6280,2016-06-24 22:10,NUM,49.0,3.0
6280,2016-06-24 6:50,INDOOR,49.0,3.0
9068,2016-06-25 22:40,NUM,14.0,3.0
9068,2016-06-25 12:00,INDOOR,14.0,3.0
9068,2016-06-24 23:10,NUM,14.0,3.0
9068,2016-06-24 18:20,INDOOR,14.0,3.0
9068,2016-06-24 17:20,NUM,14.0,3.0
9068,2016-06-24 7:10,INDOOR,14.0,3.0
9068,2016-06-25 22:40,NUM,42.0,3.0
9068,2016-06-25 12:00,INDOOR,42.0,3.0
9068,2016-06-25 9:00,NUM,42.0,3.0
9068,2016-06-25 7:20,INDOOR,42.0,3.0
9068,2016-06-24 19:00,NUM,42.0,3.0
9068,2016-06-24 7:20,INDOOR,42.0,3.0
9068,2016-06-24 7:00,NUM,42.0,3.0
9068,2016-06-24 6:00,INDOOR,42.0,3.0
9068,2016-06-25 22:40,NUM,40.0,3.0
9068,2016-06-25 9:00,INDOOR,40.0,3.0
9068,2016-06-24 22:20,NUM,40.0,3.0
9068,2016-06-24 16:00,INDOOR,40.0,3.0
9068,2016-06-24 13:00,NUM,40.0,3.0
9068,2016-06-24 10:40,INDOOR,40.0,3.0
4304,2016-06-22 19:30,NUM,18.0,4.0
4304,2016-06-22 9:40,INDOOR,18.0,4.0
4304,2016-06-21 18:30,NUM,18.0,4.0
4304,2016-06-21 7:40,INDOOR,18.0,4.0
4304,2016-06-22 23:40,NUM,28.0,4.0
4304,2016-06-22 16:30,INDOOR,28.0,4.0
4304,2016-06-22 16:10,NUM,28.0,4.0
4304,2016-06-22 13:00,INDOOR,28.0,4.0
4304,2016-06-22 12:10,NUM,28.0,4.0
4304,2016-06-22 9:30,INDOOR,28.0,4.0
4304,2016-06-21 23:00,NUM,28.0,4.0
4304,2016-06-21 16:30,INDOOR,28.0,4.0
4304,2016-06-21 15:50,NUM,28.0,4.0
4304,2016-06-21 9:20,INDOOR,28.0,4.0
4304,2016-06-22 22:10,NUM,54.0,4.0
4304,2016-06-22 18:30,INDOOR,54.0,4.0
4304,2016-06-22 18:10,NUM,54.0,4.0
4304,2016-06-22 8:00,INDOOR,54.0,4.0
4304,2016-06-21 22:00,NUM,54.0,4.0
4304,2016-06-21 19:50,INDOOR,54.0,4.0
4304,2016-06-21 17:30,NUM,54.0,4.0
4304,2016-06-21 8:00,INDOOR,54.0,4.0
4304,2016-06-22 18:00,NUM,54.0,4.0
4304,2016-06-22 6:00,INDOOR,54.0,4.0
4304,2016-06-21 17:50,NUM,54.0,4.0
4304,2016-06-21 6:00,INDOOR,54.0,4.0
10443,2016-06-26 18:10,NUM,17.0,2.0
10443,2016-06-26 12:20,INDOOR,17.0,2.0
10443,2016-06-26 17:00,NUM,19.0,2.0
10443,2016-06-26 12:30,INDOOR,19.0,2.0
10443,2016-06-25 18:30,NUM,19.0,2.0
10443,2016-06-25 12:10,INDOOR,19.0,2.0
10443,2016-06-26 17:00,NUM,47.0,2.0
10443,2016-06-26 12:30,INDOOR,47.0,2.0
10443,2016-06-25 18:50,NUM,47.0,2.0
10443,2016-06-25 12:00,INDOOR,47.0,2.0
10443,2016-06-26 23:00,NUM,51.0,2.0
10443,2016-06-26 22:00,INDOOR,51.0,2.0
10443,2016-06-26 19:30,NUM,51.0,2.0
10443,2016-06-26 9:00,INDOOR,51.0,2.0
10443,2016-06-25 19:20,NUM,51.0,2.0
10443,2016-06-25 12:00,INDOOR,51.0,2.0
2801,2016-06-26 21:00,NUM,67.0,2.0
2801,2016-06-26 19:40,INDOOR,67.0,2.0
2801,2016-06-26 17:20,NUM,67.0,2.0
2801,2016-06-26 16:20,INDOOR,67.0,2.0
2801,2016-06-26 12:40,NUM,67.0,2.0
2801,2016-06-26 11:00,INDOOR,67.0,2.0
2801,2016-06-20 17:20,NUM,67.0,2.0
2801,2016-06-20 15:00,INDOOR,67.0,2.0
2801,2016-06-20 10:00,NUM,67.0,2.0
2801,2016-06-20 9:00,INDOOR,67.0,2.0
2801,2016-06-26 21:00,NUM,70.0,2.0
2801,2016-06-26 19:40,INDOOR,70.0,2.0
2801,2016-06-26 12:10,NUM,70.0,2.0
2801,2016-06-26 8:30,INDOOR,70.0,2.0
2801,2016-06-26 6:50,NUM,70.0,2.0
2801,2016-06-26 5:30,INDOOR,70.0,2.0
2801,2016-06-20 17:20,NUM,70.0,2.0
2801,2016-06-20 15:00,INDOOR,70.0,2.0
2801,2016-06-20 12:10,NUM,70.0,2.0
2801,2016-06-20 8:20,INDOOR,70.0,2.0
900,2016-06-22 16:30,NUM,64.0,2.0
900,2016-06-22 14:00,INDOOR,64.0,2.0
900,2016-06-21 17:30,NUM,64.0,2.0
900,2016-06-21 14:00,INDOOR,64.0,2.0
900,2016-06-22 16:00,NUM,68.0,2.0
900,2016-06-22 14:00,INDOOR,68.0,2.0
900,2016-06-21 16:00,NUM,68.0,2.0
900,2016-06-21 14:00,INDOOR,68.0,2.0
3243,2016-06-24 22:00,NUM,41.0,2.0
3243,2016-06-24 18:00,INDOOR,41.0,2.0
3243,2016-06-24 16:40,NUM,41.0,2.0
3243,2016-06-24 16:00,INDOOR,41.0,2.0
3243,2016-06-24 15:00,NUM,41.0,2.0
3243,2016-06-24 9:50,INDOOR,41.0,2.0
3243,2016-06-24 8:40,NUM,41.0,2.0
3243,2016-06-24 8:20,INDOOR,41.0,2.0
3243,2016-06-23 22:50,NUM,41.0,2.0
3243,2016-06-23 21:00,INDOOR,41.0,2.0
3243,2016-06-23 14:40,NUM,41.0,2.0
3243,2016-06-23 10:20,INDOOR,41.0,2.0
3243,2016-06-24 21:50,NUM,53.0,2.0
3243,2016-06-24 6:40,INDOOR,53.0,2.0
3243,2016-06-23 23:50,NUM,53.0,2.0
3243,2016-06-23 6:40,INDOOR,53.0,2.0
7131,2016-06-26 15:00,NUM,30.0,2.0
7131,2016-06-26 12:50,INDOOR,30.0,2.0
7131,2016-06-25 21:20,NUM,30.0,2.0
7131,2016-06-25 15:30,INDOOR,30.0,2.0
7131,2016-06-25 9:20,NUM,30.0,2.0
7131,2016-06-25 8:50,INDOOR,30.0,2.0
7131,2016-06-26 19:50,NUM,31.0,2.0
7131,2016-06-26 8:00,INDOOR,31.0,2.0
7131,2016-06-25 21:40,NUM,31.0,2.0
7131,2016-06-25 15:40,INDOOR,31.0,2.0
7131,2016-06-25 14:30,NUM,31.0,2.0
7131,2016-06-25 13:30,INDOOR,31.0,2.0
7131,2016-06-25 13:00,NUM,31.0,2.0
7131,2016-06-25 8:10,INDOOR,31.0,2.0
4431,2016-06-22 14:30,NUM,59.0,2.0
4431,2016-06-22 12:50,INDOOR,59.0,2.0
4431,2016-06-22 11:40,NUM,59.0,2.0
4431,2016-06-22 10:20,INDOOR,59.0,2.0
4431,2016-06-21 15:20,NUM,59.0,2.0
4431,2016-06-21 13:50,INDOOR,59.0,2.0
4431,2016-06-22 14:30,NUM,66.0,2.0
4431,2016-06-22 12:50,INDOOR,66.0,2.0
4431,2016-06-22 11:20,NUM,66.0,2.0
4431,2016-06-22 8:50,INDOOR,66.0,2.0
4431,2016-06-21 15:20,NUM,66.0,2.0
4431,2016-06-21 13:50,INDOOR,66.0,2.0
4431,2016-06-21 11:20,NUM,66.0,2.0
4431,2016-06-21 8:50,INDOOR,66.0,2.0
2067,2016-06-22 22:00,NUM,31.0,2.0
2067,2016-06-22 21:30,INDOOR,31.0,2.0
2067,2016-06-22 19:00,NUM,31.0,2.0
2067,2016-06-22 8:00,INDOOR,31.0,2.0
2067,2016-06-21 19:10,NUM,31.0,2.0
2067,2016-06-21 8:40,INDOOR,31.0,2.0
2067,2016-06-22 21:10,NUM,30.0,2.0
2067,2016-06-22 8:40,INDOOR,30.0,2.0
2067,2016-06-21 20:50,NUM,30.0,2.0
2067,2016-06-21 8:50,INDOOR,30.0,2.0
9426,2016-06-25 16:50,NUM,14.0,2.0
9426,2016-06-25 12:00,INDOOR,14.0,2.0
9426,2016-06-24 22:20,NUM,14.0,2.0
9426,2016-06-24 18:50,INDOOR,14.0,2.0
9426,2016-06-24 17:10,NUM,14.0,2.0
9426,2016-06-24 7:20,INDOOR,14.0,2.0
9426,2016-06-25 22:50,NUM,46.0,2.0
9426,2016-06-25 22:30,INDOOR,46.0,2.0
9426,2016-06-25 16:00,NUM,41.0,2.0
9426,2016-06-25 7:30,INDOOR,41.0,2.0
9426,2016-06-24 22:10,NUM,41.0,2.0
9426,2016-06-24 7:30,INDOOR,41.0,2.0
7204,2016-06-25 18:00,NUM,73.0,1.0
7204,2016-06-25 16:00,INDOOR,73.0,1.0
7204,2016-06-25 14:30,NUM,73.0,1.0
7204,2016-06-25 14:00,INDOOR,73.0,1.0
7204,2016-06-25 13:10,NUM,73.0,1.0
7204,2016-06-25 7:30,INDOOR,73.0,1.0
7204,2016-06-25 6:10,NUM,73.0,1.0
7204,2016-06-25 4:20,INDOOR,73.0,1.0
7204,2016-06-24 16:50,NUM,73.0,1.0
7204,2016-06-24 12:30,INDOOR,73.0,1.0
7204,2016-06-24 6:00,NUM,73.0,1.0
7204,2016-06-24 4:10,INDOOR,73.0,1.0
5962,2016-06-26 20:50,NUM,31.0,2.0
5962,2016-06-26 18:50,INDOOR,31.0,2.0
5962,2016-06-26 14:50,NUM,31.0,2.0
5962,2016-06-26 12:40,INDOOR,31.0,2.0
5962,2016-06-26 12:00,NUM,31.0,2.0
5962,2016-06-26 11:50,INDOOR,31.0,2.0
5962,2016-06-25 22:50,NUM,31.0,2.0
5962,2016-06-25 13:40,INDOOR,31.0,2.0
5962,2016-06-25 12:30,NUM,31.0,2.0
5962,2016-06-25 10:50,INDOOR,31.0,2.0
5962,2016-06-26 20:50,NUM,32.0,2.0
5962,2016-06-26 18:50,INDOOR,32.0,2.0
5962,2016-06-26 18:40,NUM,32.0,2.0
5962,2016-06-26 7:10,INDOOR,32.0,2.0
5962,2016-06-25 22:50,NUM,32.0,2.0
5962,2016-06-25 13:40,INDOOR,32.0,2.0
5962,2016-06-25 12:30,NUM,32.0,2.0
5962,2016-06-25 10:50,INDOOR,32.0,2.0
5494,2016-06-25 21:20,NUM,49.0,2.0
