class	value
N(-1.0,0.2)	-1.60548691639841
N(-1.0,0.2)	-1.10927365948036
N(-1.0,0.2)	-1.22556376598734
N(-1.0,0.2)	-0.941454643608711
N(-1.0,0.2)	-0.95202059536154
N(-1.0,0.2)	-1.25075127568384
N(-1.0,0.2)	-0.95348465059966
N(-1.0,0.2)	-0.568419562467833
N(-1.0,0.2)	-1.0785953724531
N(-1.0,0.2)	-0.832524808713628
N(-1.0,0.2)	-0.870563681766445
N(-1.0,0.2)	-1.07690918986492
N(-1.0,0.2)	-1.22496259340248
N(-1.0,0.2)	-0.652373145853845
N(-1.0,0.2)	-0.862903097240662
N(-1.0,0.2)	-1.01443666154325
N(-1.0,0.2)	-0.750123216146398
N(-1.0,0.2)	-1.20317045338156
N(-1.0,0.2)	-0.709813283402907
N(-1.0,0.2)	-1.05684452800692
N(-1.0,0.2)	-1.13429256151126
N(-1.0,0.2)	-0.892713514695122
N(-1.0,0.2)	-1.09429923931077
N(-1.0,0.2)	-1.08955013208623
N(-1.0,0.2)	-1.1580781816715
N(-1.0,0.2)	-0.774776476774833
N(-1.0,0.2)	-0.587559927468337
N(-1.0,0.2)	-0.977024558893834
N(-1.0,0.2)	-0.863374211855691
N(-1.0,0.2)	-0.964130694125687
N(-1.0,0.2)	-1.33970812730637
N(-1.0,0.2)	-0.713078323819358
N(-1.0,0.2)	-1.0648370982905
N(-1.0,0.2)	-1.09074885058364
N(-1.0,0.2)	-1.12568538110234
N(-1.0,0.2)	-0.723405515813462
N(-1.0,0.2)	-1.47104292119089
N(-1.0,0.2)	-0.895225254290161
N(-1.0,0.2)	-1.17112471300516
N(-1.0,0.2)	-1.10553202991866
N(-1.0,0.2)	-1.35412558072241
N(-1.0,0.2)	-0.946520908213281
N(-1.0,0.2)	-0.559011493847765
N(-1.0,0.2)	-1.13507543388929
N(-1.0,0.2)	-0.907118277456056
N(-1.0,0.2)	-0.704966230907552
N(-1.0,0.2)	-0.933792975161177
N(-1.0,0.2)	-1.22191482904646
N(-1.0,0.2)	-0.878151068995881
N(-1.0,0.2)	-1.01788285529309
N(-1.0,0.2)	-0.974433431919367
N(-1.0,0.2)	-1.04190322709233
N(-1.0,0.2)	-1.31653531113244
N(-1.0,0.2)	-0.761595673202674
N(-1.0,0.2)	-1.41033056442029
N(-1.0,0.2)	-1.42379948812517
N(-1.0,0.2)	-0.655775268467565
N(-1.0,0.2)	-0.621777410145571
N(-1.0,0.2)	-0.93840448149307
N(-1.0,0.2)	-0.993879771214769
N(-1.0,0.2)	-0.878017761339514
N(-1.0,0.2)	-1.23614359546907
N(-1.0,0.2)	-1.1070235982292
N(-1.0,0.2)	-1.20912778308038
N(-1.0,0.2)	-1.03045425727392
N(-1.0,0.2)	-0.647674908235833
N(-1.0,0.2)	-0.955784419468636
N(-1.0,0.2)	-0.792793375452557
N(-1.0,0.2)	-1.03299345398116
N(-1.0,0.2)	-0.746501141285093
N(-1.0,0.2)	-1.50850559458241
N(-1.0,0.2)	-1.01119457854603
N(-1.0,0.2)	-0.945109649749709
N(-1.0,0.2)	-0.923582300533556
N(-1.0,0.2)	-0.752965937354117
N(-1.0,0.2)	-0.758811534735371
N(-1.0,0.2)	-1.18082651376276
N(-1.0,0.2)	-0.99637307655473
N(-1.0,0.2)	-1.05565470501732
N(-1.0,0.2)	-1.32850818681517
N(-1.0,0.2)	-0.955318361142171
N(-1.0,0.2)	-0.914253510093182
N(-1.0,0.2)	-1.07081686688183
N(-1.0,0.2)	-0.842719648305395
N(-1.0,0.2)	-1.18406737863232
N(-1.0,0.2)	-0.761856141626415
N(-1.0,0.2)	-0.898547319411442
N(-1.0,0.2)	-0.839508509151925
N(-1.0,0.2)	-1.0130291506111
N(-1.0,0.2)	-0.666555202817073
N(-1.0,0.2)	-1.15016003870749
N(-1.0,0.2)	-0.757814281809367
N(-1.0,0.2)	-1.2647664043079
N(-1.0,0.2)	-0.90905306047383
N(-1.0,0.2)	-1.12518950126508
N(-1.0,0.2)	-0.947327078424103
N(-1.0,0.2)	-0.823684192183086
N(-1.0,0.2)	-0.685795182187345
N(-1.0,0.2)	-1.06516966327135
N(-1.0,0.2)	-0.977424462039837
N(-1.0,0.2)	-1.00676501961467
N(-1.0,0.2)	-0.80566046774481
N(-1.0,0.2)	-0.84113715899543
N(-1.0,0.2)	-1.07543987866372
N(-1.0,0.2)	-0.782871587699253
N(-1.0,0.2)	-1.05721483846864
N(-1.0,0.2)	-0.958628322552629
N(-1.0,0.2)	-0.896780363402319
N(-1.0,0.2)	-1.12450010385404
N(-1.0,0.2)	-1.04406920918582
N(-1.0,0.2)	-0.769400058396715
N(-1.0,0.2)	-1.10905741309642
N(-1.0,0.2)	-1.35245671104705
N(-1.0,0.2)	-0.995901965148628
N(-1.0,0.2)	-1.30740273468333
N(-1.0,0.2)	-0.602232158258103
N(-1.0,0.2)	-1.00769152347776
N(-1.0,0.2)	-1.15305454110717
N(-1.0,0.2)	-1.43617262774736
N(-1.0,0.2)	-1.15028385170215
N(-1.0,0.2)	-1.20468453259084
N(-1.0,0.2)	-0.95726212959866
N(-1.0,0.2)	-1.21868255749132
N(-1.0,0.2)	-1.2302696974616
N(-1.0,0.2)	-1.13522204498756
N(-1.0,0.2)	-0.828048141867236
N(-1.0,0.2)	-0.686228476692781
N(-1.0,0.2)	-0.75705447447725
N(-1.0,0.2)	-1.07890538393166
N(-1.0,0.2)	-1.02342132215107
N(-1.0,0.2)	-0.733473100324868
N(-1.0,0.2)	-0.93671348996233
N(-1.0,0.2)	-0.71206719499778
N(-1.0,0.2)	-1.10209662206043
N(-1.0,0.2)	-1.27647481963403
N(-1.0,0.2)	-0.894610007055921
N(-1.0,0.2)	-0.903018395930536
N(-1.0,0.2)	-0.854969386863074
N(-1.0,0.2)	-1.04428989380864
N(-1.0,0.2)	-1.16773356368541
N(-1.0,0.2)	-0.676273796864725
N(-1.0,0.2)	-1.05770084472073
N(-1.0,0.2)	-1.21809898844007
N(-1.0,0.2)	-0.795381964463707
N(-1.0,0.2)	-1.1842291870502
N(-1.0,0.2)	-1.30779983429292
N(-1.0,0.2)	-0.872652909909981
N(-1.0,0.2)	-0.758984862377274
N(-1.0,0.2)	-1.00155347193492
N(-1.0,0.2)	-1.08675667083895
N(-1.0,0.2)	-1.12641220700168
N(-1.0,0.2)	-1.03583867532464
N(-1.0,0.2)	-1.0921289780733
N(-1.0,0.2)	-1.40958523807123
N(-1.0,0.2)	-1.08296216398739
N(-1.0,0.2)	-1.18545211184817
N(-1.0,0.2)	-1.04640241763763
N(-1.0,0.2)	-0.824529507067189
N(-1.0,0.2)	-1.02142533392049
N(-1.0,0.2)	-1.39857398763469
N(-1.0,0.2)	-0.99966124166874
N(-1.0,0.2)	-0.879368339351704
N(-1.0,0.2)	-0.888794814728613
N(-1.0,0.2)	-1.03504600460058
N(-1.0,0.2)	-1.01818173012197
N(-1.0,0.2)	-1.14507256456041
N(-1.0,0.2)	-1.46265869382611
N(-1.0,0.2)	-1.13818022737067
N(-1.0,0.2)	-0.914404313119912
N(-1.0,0.2)	-1.20589837141893
N(-1.0,0.2)	-0.901274396047962
N(-1.0,0.2)	-0.741439628443981
N(-1.0,0.2)	-0.85246940606236
N(-1.0,0.2)	-0.886739941088625
N(-1.0,0.2)	-1.00156810150926
N(-1.0,0.2)	-1.00265901870647
N(-1.0,0.2)	-0.750196746137755
N(-1.0,0.2)	-1.09318794385446
N(-1.0,0.2)	-1.20174018596709
N(-1.0,0.2)	-0.921016608040965
N(-1.0,0.2)	-1.22529013418875
N(-1.0,0.2)	-1.0145509054151
N(-1.0,0.2)	-1.06650607663014
N(-1.0,0.2)	-0.940387625398121
N(-1.0,0.2)	-1.32680428397768
N(-1.0,0.2)	-1.21465862648207
N(-1.0,0.2)	-0.71040390473105
N(-1.0,0.2)	-1.21368389503209
N(-1.0,0.2)	-0.812547525912979
N(-1.0,0.2)	-1.19475412870373
N(-1.0,0.2)	-1.06188085696293
N(-1.0,0.2)	-0.90356317019832
N(-1.0,0.2)	-0.812968226207966
N(-1.0,0.2)	-1.16136216905314
N(-1.0,0.2)	-0.92851821896995
N(-1.0,0.2)	-1.54273264310617
N(-1.0,0.2)	-0.476403403263823
N(-1.0,0.2)	-0.792418712320365
N(-1.0,0.2)	-1.04374717324766
N(-1.0,0.2)	-1.06237200024003
N(-1.0,0.2)	-0.83032033077058
N(-1.0,0.2)	-0.876488731079703
N(-1.0,0.2)	-1.28980194058635
N(-1.0,0.2)	-0.93920280045048
N(-1.0,0.2)	-0.806827596435013
N(-1.0,0.2)	-0.913490499471244
N(-1.0,0.2)	-1.05722353557714
N(-1.0,0.2)	-1.0373509650759
N(-1.0,0.2)	-0.935834672416883
N(-1.0,0.2)	-1.10866111129209
N(-1.0,0.2)	-1.37277915336136
N(-1.0,0.2)	-0.749758468894855
N(-1.0,0.2)	-0.833166365115052
N(-1.0,0.2)	-1.11434056506947
N(-1.0,0.2)	-0.622565019701112
N(-1.0,0.2)	-0.890840565705512
N(-1.0,0.2)	-0.967678120546651
N(-1.0,0.2)	-1.21577451873987
N(-1.0,0.2)	-1.07117794521756
N(-1.0,0.2)	-0.828634250148144
N(-1.0,0.2)	-0.696802756200938
N(-1.0,0.2)	-1.13525913002686
N(-1.0,0.2)	-1.32098919131253
N(-1.0,0.2)	-1.30273541117737
N(-1.0,0.2)	-1.0970796080753
N(-1.0,0.2)	-1.01884788556775
N(-1.0,0.2)	-1.33619527229337
N(-1.0,0.2)	-1.04360652627218
N(-1.0,0.2)	-0.942649304783893
N(-1.0,0.2)	-0.888361129626246
N(-1.0,0.2)	-1.01649014746988
N(-1.0,0.2)	-1.04927852885973
N(-1.0,0.2)	-1.03857762992152
N(-1.0,0.2)	-0.964003978560996
N(-1.0,0.2)	-1.34138183599926
N(-1.0,0.2)	-0.975998311886356
N(-1.0,0.2)	-0.772317014568446
N(-1.0,0.2)	-0.83838908353121
N(-1.0,0.2)	-0.799813084856926
N(-1.0,0.2)	-0.789600661873253
N(-1.0,0.2)	-0.546683083536329
N(-1.0,0.2)	-0.648986372231512
N(-1.0,0.2)	-0.831871664815869
N(-1.0,0.2)	-0.941863166931376
N(-1.0,0.2)	-0.885219189392579
N(-1.0,0.2)	-0.858182237472407
N(-1.0,0.2)	-0.526733616535826
N(-1.0,0.2)	-0.978943566406631
N(-1.0,0.2)	-1.01305866431903
N(-1.0,0.2)	-1.14302188654575
N(-1.0,0.2)	-0.901441498734284
N(-1.0,0.2)	-1.19482254473811
N(-1.0,0.2)	-1.27224762197968
N(-1.0,0.2)	-0.950470692397371
N(-1.0,0.2)	-1.2229624732978
N(-1.0,0.2)	-0.679497002365735
N(-1.0,0.2)	-1.00415982379988
N(-1.0,0.2)	-0.594457521607867
N(-1.0,0.2)	-1.02386908863794
N(-1.0,0.2)	-1.15916507810906
N(-1.0,0.2)	-0.855360697953914
N(-1.0,0.2)	-1.11448389799907
N(-1.0,0.2)	-1.01590308431456
N(-1.0,0.2)	-1.02292741032505
N(-1.0,0.2)	-0.712100293567802
N(-1.0,0.2)	-1.14145394171024
N(-1.0,0.2)	-1.11335963216432
N(-1.0,0.2)	-1.1515937785226
N(-1.0,0.2)	-1.01375669991454
N(-1.0,0.2)	-1.22367867760093
N(-1.0,0.2)	-1.1531630810723
N(-1.0,0.2)	-0.929940539075512
N(-1.0,0.2)	-0.910761464341589
N(-1.0,0.2)	-1.13538352930035
N(-1.0,0.2)	-0.617338963781449
N(-1.0,0.2)	-0.775899049178513
N(-1.0,0.2)	-0.84946615839117
N(-1.0,0.2)	-0.898292649493366
N(-1.0,0.2)	-0.807925045091666
N(-1.0,0.2)	-0.865132118062956
N(-1.0,0.2)	-0.821420405289573
N(-1.0,0.2)	-0.750479805697098
N(-1.0,0.2)	-1.02792594533684
N(-1.0,0.2)	-1.04542953034722
N(-1.0,0.2)	-1.00228768701089
N(-1.0,0.2)	-0.721400996950349
N(-1.0,0.2)	-0.999498979713722
N(-1.0,0.2)	-1.28214385563065
N(-1.0,0.2)	-1.02237051642276
N(-1.0,0.2)	-1.00160037573245
N(-1.0,0.2)	-1.00635853630844
N(-1.0,0.2)	-0.78242408084668
N(-1.0,0.2)	-0.800012992394862
N(-1.0,0.2)	-1.15644128649634
N(-1.0,0.2)	-1.11488265445787
N(-1.0,0.2)	-1.00904992136322
N(-1.0,0.2)	-1.07406713755934
N(-1.0,0.2)	-0.996102303263542
N(-1.0,0.2)	-0.964964336178045
N(-1.0,0.2)	-0.939682060410976
N(-1.0,0.2)	-1.09412640617049
N(-1.0,0.2)	-0.784226622745306
N(-1.0,0.2)	-1.17083890629675
N(-1.0,0.2)	-0.950165801593548
N(-1.0,0.2)	-1.13589772316337
N(-1.0,0.2)	-1.37137466641714
N(-1.0,0.2)	-0.696841979684529
N(-1.0,0.2)	-0.77560045978199
N(-1.0,0.2)	-1.30551900945643
N(-1.0,0.2)	-0.873143055560754
N(-1.0,0.2)	-0.883677760549002
N(-1.0,0.2)	-0.870030081093598
N(-1.0,0.2)	-0.773573295983109
N(-1.0,0.2)	-0.971201937997462
N(-1.0,0.2)	-1.04698362934033
N(-1.0,0.2)	-1.36786326755638
N(-1.0,0.2)	-0.931370187629915
N(-1.0,0.2)	-0.915921858144889
N(-1.0,0.2)	-1.17670434729979
N(-1.0,0.2)	-1.18052065284455
N(-1.0,0.2)	-0.850471527440978
N(-1.0,0.2)	-0.738100936277897
N(-1.0,0.2)	-1.06166012378619
N(-1.0,0.2)	-1.0511345248439
N(-1.0,0.2)	-0.965838257080786
N(-1.0,0.2)	-1.13868301137317
N(-1.0,0.2)	-1.11595767219007
N(-1.0,0.2)	-0.87913885826021
N(-1.0,0.2)	-0.8596408813494
N(-1.0,0.2)	-1.11677219913661
N(-1.0,0.2)	-1.30918448667578
N(-1.0,0.2)	-0.926984426027381
N(-1.0,0.2)	-1.2343931704449
N(-1.0,0.2)	-0.812960068397951
N(-1.0,0.2)	-1.19729033109733
N(-1.0,0.2)	-0.951383721392667
N(-1.0,0.2)	-1.20297505698422
N(-1.0,0.2)	-1.12581393721689
N(-1.0,0.2)	-1.18187397889264
N(-1.0,0.2)	-0.83591073795332
N(-1.0,0.2)	-0.869350701492059
N(-1.0,0.2)	-1.03949102887063
N(-1.0,0.2)	-0.901865212731302
N(-1.0,0.2)	-0.795387429835111
N(-1.0,0.2)	-0.766517113041946
N(-1.0,0.2)	-1.30574737293261
N(-1.0,0.2)	-1.39526043711936
N(-1.0,0.2)	-1.15112140841534
N(-1.0,0.2)	-0.751933663548663
N(-1.0,0.2)	-1.26575087387076
N(-1.0,0.2)	-1.02941233835303
N(-1.0,0.2)	-0.848719390348764
N(-1.0,0.2)	-0.757435500068058
N(-1.0,0.2)	-1.13020858436891
N(-1.0,0.2)	-1.27957438279651
N(-1.0,0.2)	-0.645883412330303
N(-1.0,0.2)	-0.973875472381007
N(-1.0,0.2)	-0.998890984729509
N(-1.0,0.2)	-0.803079819562768
N(-1.0,0.2)	-0.811615587734401
N(-1.0,0.2)	-0.957765346844317
N(-1.0,0.2)	-1.46428122467028
N(-1.0,0.2)	-0.866217826203899
N(-1.0,0.2)	-1.28729916579938
N(-1.0,0.2)	-0.953237229171886
N(-1.0,0.2)	-0.860406768660499
N(-1.0,0.2)	-1.17038409929559
N(-1.0,0.2)	-1.00426304215356
N(-1.0,0.2)	-0.892533303628681
N(-1.0,0.2)	-1.43057083947518
N(-1.0,0.2)	-0.771959438829094
N(-1.0,0.2)	-1.16753061907209
N(-1.0,0.2)	-0.98811860007624
N(-1.0,0.2)	-0.899675569633122
N(-1.0,0.2)	-1.18728627432752
N(-1.0,0.2)	-0.758857190043804
N(-1.0,0.2)	-0.729489955367209
N(-1.0,0.2)	-0.921230996265469
N(-1.0,0.2)	-0.457610685082013
N(-1.0,0.2)	-0.979392339258835
N(-1.0,0.2)	-1.04689146069667
N(-1.0,0.2)	-1.19047610213563
N(-1.0,0.2)	-1.35605515958541
N(-1.0,0.2)	-1.1791595902802
N(-1.0,0.2)	-0.667490650538348
N(-1.0,0.2)	-1.06516963094955
N(-1.0,0.2)	-1.24805754769958
N(-1.0,0.2)	-0.828480437881637
N(-1.0,0.2)	-1.22002044279196
N(-1.0,0.2)	-1.29282171722451
N(-1.0,0.2)	-1.40632202154594
N(-1.0,0.2)	-1.01450241736194
N(-1.0,0.2)	-1.08088235350676
N(-1.0,0.2)	-0.961822488233976
N(-1.0,0.2)	-1.22404048303999
N(-1.0,0.2)	-0.882259855284734
N(-1.0,0.2)	-0.764870824069828
N(-1.0,0.2)	-1.09480851743468
N(-1.0,0.2)	-0.885968495604009
N(-1.0,0.2)	-0.990181054830587
N(-1.0,0.2)	-0.921101891919102
N(-1.0,0.2)	-1.0697688354166
N(-1.0,0.2)	-1.11747371742055
N(-1.0,0.2)	-0.830014855941817
N(-1.0,0.2)	-0.74283071560736
N(-1.0,0.2)	-0.994959985704225
N(-1.0,0.2)	-0.925207633741841
N(-1.0,0.2)	-0.820187506656764
N(-1.0,0.2)	-0.914890607714638
N(-1.0,0.2)	-1.07918198651215
N(-1.0,0.2)	-0.973824123627074
N(-1.0,0.2)	-1.05997819621729
N(-1.0,0.2)	-0.777795871128246
N(-1.0,0.2)	-1.28384595862258
N(-1.0,0.2)	-1.00649616323657
N(-1.0,0.2)	-0.916584949406256
N(-1.0,0.2)	-1.04016766443193
N(-1.0,0.2)	-1.17490362850589
N(-1.0,0.2)	-1.3523125618805
N(-1.0,0.2)	-1.04416048540525
N(-1.0,0.2)	-0.895627576107848
N(-1.0,0.2)	-0.983165088399112
N(-1.0,0.2)	-0.924976421985977
N(-1.0,0.2)	-0.873137920786888
N(-1.0,0.2)	-1.08141943734614
N(-1.0,0.2)	-0.804671380574439
N(-1.0,0.2)	-1.21338380145045
N(-1.0,0.2)	-0.883059945085883
N(-1.0,0.2)	-0.881028775051789
N(-1.0,0.2)	-0.991062151684157
N(-1.0,0.2)	-0.833015284818814
N(-1.0,0.2)	-0.753641305328278
N(-1.0,0.2)	-0.773841856168911
N(-1.0,0.2)	-1.08416946715055
N(-1.0,0.2)	-1.18009724966366
N(-1.0,0.2)	-1.12373404442078
N(-1.0,0.2)	-1.27539699450814
N(-1.0,0.2)	-0.947315989075181
N(-1.0,0.2)	-0.806326248801609
N(-1.0,0.2)	-0.924256294071208
N(-1.0,0.2)	-0.897567388648673
N(-1.0,0.2)	-1.68109882175359
N(-1.0,0.2)	-1.21944119061756
N(-1.0,0.2)	-0.945930866651014
N(-1.0,0.2)	-1.05807645068076
N(-1.0,0.2)	-0.900797362038224
N(-1.0,0.2)	-1.07656051756409
N(-1.0,0.2)	-1.27177339369328
N(-1.0,0.2)	-1.37391753675399
N(-1.0,0.2)	-1.39514639799923
N(-1.0,0.2)	-0.668256090011517
N(-1.0,0.2)	-1.07106362334994
N(-1.0,0.2)	-1.22287985891353
N(-1.0,0.2)	-0.867892318952294
N(-1.0,0.2)	-0.928859163733546
N(-1.0,0.2)	-1.09502643838381
N(-1.0,0.2)	-0.981763185277531
N(-1.0,0.2)	-1.17055730805289
N(-1.0,0.2)	-1.02399493444113
N(-1.0,0.2)	-1.13895471642316
N(-1.0,0.2)	-1.46682993064337
N(-1.0,0.2)	-0.718843364933066
N(-1.0,0.2)	-0.719855683696776
N(-1.0,0.2)	-0.575105188392455
N(-1.0,0.2)	-0.815534351671148
N(-1.0,0.2)	-0.769811551123936
N(-1.0,0.2)	-0.963388629584343
N(-1.0,0.2)	-0.945588098098591
N(-1.0,0.2)	-1.17962561352576
N(-1.0,0.2)	-1.23037183178362
N(-1.0,0.2)	-1.27972175237544
N(-1.0,0.2)	-0.77841780129057
N(-1.0,0.2)	-1.37854401474233
N(-1.0,0.2)	-0.919829210237238
N(-1.0,0.2)	-0.999798913670975
N(-1.0,0.2)	-0.916703488304826
N(-1.0,0.2)	-0.800960225962921
N(-1.0,0.2)	-1.00320505586399
N(-1.0,0.2)	-1.33669123339793
N(-1.0,0.2)	-1.00477093385199
N(-1.0,0.2)	-0.672604428123968
N(-1.0,0.2)	-0.775997884802371
N(-1.0,0.2)	-0.790505883417581
N(-1.0,0.2)	-0.915197619469481
N(-1.0,0.2)	-0.844287885403815
N(-1.0,0.2)	-1.01148652678799
N(-1.0,0.2)	-0.902161611371964
N(-1.0,0.2)	-1.21778923908159
N(-1.0,0.2)	-1.05718431749897
N(-1.0,0.2)	-1.25291208131838
N(-1.0,0.2)	-0.916944629788139
N(-1.0,0.2)	-0.983355110173329
N(-1.0,0.2)	-1.08914968708797
N(-1.0,0.2)	-0.895787705481371
N(-1.0,0.2)	-1.04837460904221
N(-1.0,0.2)	-1.16739886954228
N(-1.0,0.2)	-1.3142448176123
N(-1.0,0.2)	-0.754563748470359
N(-1.0,0.2)	-0.879023486678585
N(-1.0,0.2)	-0.981411432459868
N(-1.0,0.2)	-0.948552119444515
N(-1.0,0.2)	-0.777321875947378
N(-1.0,0.2)	-0.794510858211386
N(-1.0,0.2)	-1.15502758668731
N(-1.0,0.2)	-0.784230028519491
N(-1.0,0.2)	-1.04391365984134
N(-1.0,0.2)	-1.2545349985955
N(-1.0,0.2)	-1.3015488132467
N(-1.0,0.2)	-1.0512406327857
N(-1.0,0.2)	-0.820471102750674
N(-1.0,0.2)	-0.768253496698349
N(-1.0,0.2)	-0.935326227688254
N(-1.0,0.2)	-1.01270497447747
N(-1.0,0.2)	-1.42063358032672
N(-1.0,0.2)	-1.04420221641133
N(-1.0,0.2)	-1.13213707983118
N(-1.0,0.2)	-0.838081106815186
N(-1.0,0.2)	-0.982849923574183
N(-1.0,0.2)	-0.739630084251312
N(-1.0,0.2)	-1.17394556345181
N(-1.0,0.2)	-1.08540462790363
N(-1.0,0.2)	-1.0070533345683
N(-1.0,0.2)	-1.01408559598901
N(-1.0,0.2)	-1.05078844676458
N(-1.0,0.2)	-0.849380793975211
N(-1.0,0.2)	-1.27053521651013
N(-1.0,0.2)	-1.01100507032666
N(-1.0,0.2)	-0.800752702863261
N(-1.0,0.2)	-0.919456765839111
N(-1.0,0.2)	-1.18116730628328
N(-1.0,0.2)	-0.905803386915351
N(-1.0,0.2)	-0.908813708102867
N(-1.0,0.2)	-1.08220542741754
N(-1.0,0.2)	-1.21787264117626
N(-1.0,0.2)	-1.00605543979353
N(-1.0,0.2)	-1.11465889350166
N(-1.0,0.2)	-1.11102561959666
N(-1.0,0.2)	-1.1522449280663
N(-1.0,0.2)	-0.94368102212587
N(-1.0,0.2)	-0.92409287286144
N(-1.0,0.2)	-1.11072668227351
N(-1.0,0.2)	-1.27466775477346
N(-1.0,0.2)	-1.03641367275192
N(-1.0,0.2)	-0.862261773766075
N(-1.0,0.2)	-0.863696582497853
N(-1.0,0.2)	-1.14527571498864
N(-1.0,0.2)	-1.1323866736113
N(-1.0,0.2)	-1.09577401466733
N(-1.0,0.2)	-0.948879362135946
N(-1.0,0.2)	-0.966376043954567
N(-1.0,0.2)	-0.720934746277573
N(-1.0,0.2)	-0.984629018779358
N(-1.0,0.2)	-1.06411096062488
N(-1.0,0.2)	-1.08205733158682
N(-1.0,0.2)	-0.905153469026974
N(-1.0,0.2)	-1.32459763082078
N(-1.0,0.2)	-0.948337566959489
N(-1.0,0.2)	-0.799356675092245
N(-1.0,0.2)	-1.11252937549193
N(-1.0,0.2)	-1.14146182867438
N(-1.0,0.2)	-0.710696744221397
N(-1.0,0.2)	-0.958341164866037
N(-1.0,0.2)	-1.09772351729571
N(-1.0,0.2)	-0.839797006577027
N(-1.0,0.2)	-1.00124703827897
N(-1.0,0.2)	-1.25630937616407
N(-1.0,0.2)	-1.02354634793525
N(-1.0,0.2)	-1.27899566691111
N(-1.0,0.2)	-0.891460648188034
N(-1.0,0.2)	-0.849442299205299
N(-1.0,0.2)	-0.967229277354511
N(-1.0,0.2)	-1.33039761393851
N(-1.0,0.2)	-1.03843383038125
N(-1.0,0.2)	-1.14459709273923
N(-1.0,0.2)	-1.09000682316236
N(-1.0,0.2)	-1.21699773837105
N(-1.0,0.2)	-0.957068514062976
N(-1.0,0.2)	-0.69799936021226
N(-1.0,0.2)	-0.764509757554681
N(-1.0,0.2)	-0.89954457500496
N(-1.0,0.2)	-1.06098901266109
N(-1.0,0.2)	-0.873906620061239
N(-1.0,0.2)	-1.06178161155077
N(-1.0,0.2)	-0.865695372281055
N(-1.0,0.2)	-1.06321296868585
N(-1.0,0.2)	-1.10438655202892
N(-1.0,0.2)	-0.91272570861673
N(-1.0,0.2)	-0.988319817976853
N(-1.0,0.2)	-1.10827947240653
N(-1.0,0.2)	-0.625258368030271
N(-1.0,0.2)	-1.20188412380244
N(-1.0,0.2)	-0.860895109803091
N(-1.0,0.2)	-0.73690101397848
N(-1.0,0.2)	-0.938547078996456
N(-1.0,0.2)	-0.937748690868793
N(-1.0,0.2)	-0.523948051827029
N(-1.0,0.2)	-0.988406988867242
N(-1.0,0.2)	-0.744353776483776
N(-1.0,0.2)	-0.727510626746052
N(-1.0,0.2)	-0.837203766514371
N(-1.0,0.2)	-1.05106526298712
N(-1.0,0.2)	-1.17609296033211
N(-1.0,0.2)	-1.28784358278463
N(-1.0,0.2)	-0.524032606011164
N(-1.0,0.2)	-0.994118203322512
N(-1.0,0.2)	-1.16205735235345
N(-1.0,0.2)	-1.22666102359588
N(-1.0,0.2)	-0.609176347022656
N(-1.0,0.2)	-0.939952661250248
N(-1.0,0.2)	-1.20472166868782
N(-1.0,0.2)	-1.15625313883972
N(-1.0,0.2)	-1.12391732219104
N(-1.0,0.2)	-1.00705677987342
N(-1.0,0.2)	-0.514822787767807
N(-1.0,0.2)	-0.783629741245113
N(-1.0,0.2)	-1.23828829479162
N(-1.0,0.2)	-1.06342884711595
N(-1.0,0.2)	-0.788359211715338
N(-1.0,0.2)	-1.20393383610949
N(-1.0,0.2)	-0.855195950902837
N(-1.0,0.2)	-0.817825747955283
N(-1.0,0.2)	-0.986880337478398
N(-1.0,0.2)	-1.05219484650383
N(-1.0,0.2)	-1.07200947545053
N(-1.0,0.2)	-0.866221927828072
N(-1.0,0.2)	-1.07683373678147
N(-1.0,0.2)	-0.559617540995361
N(-1.0,0.2)	-1.11960702499575
N(-1.0,0.2)	-1.1433942386566
N(-1.0,0.2)	-0.913747475670843
N(-1.0,0.2)	-1.28062515479762
N(-1.0,0.2)	-0.796160419650954
N(-1.0,0.2)	-0.726702292519302
N(-1.0,0.2)	-0.94863111451164
N(-1.0,0.2)	-0.930361816194808
N(-1.0,0.2)	-1.05630130301184
N(-1.0,0.2)	-0.697007970453845
N(-1.0,0.2)	-0.87428864026927
N(-1.0,0.2)	-1.27671438860726
N(-1.0,0.2)	-1.37466353193994
N(-1.0,0.2)	-1.10003039620482
N(-1.0,0.2)	-0.746472276319768
N(-1.0,0.2)	-0.908130746956293
N(-1.0,0.2)	-1.11845563905997
N(-1.0,0.2)	-0.764260419045735
N(-1.0,0.2)	-1.01190491271229
N(-1.0,0.2)	-0.646812834272196
N(-1.0,0.2)	-0.885495544065569
N(-1.0,0.2)	-1.08763416576044
N(-1.0,0.2)	-0.999786183739305
N(-1.0,0.2)	-0.709727148845559
N(-1.0,0.2)	-0.849846904133466
N(-1.0,0.2)	-1.02075776887209
N(-1.0,0.2)	-1.04440809238055
N(-1.0,0.2)	-1.06348345335308
N(-1.0,0.2)	-1.54820317605395
N(-1.0,0.2)	-1.02433503423492
N(-1.0,0.2)	-1.33872341158428
N(-1.0,0.2)	-0.965447917149707
N(-1.0,0.2)	-0.81474615325178
N(-1.0,0.2)	-0.688530864267803
N(-1.0,0.2)	-0.968924944532383
N(-1.0,0.2)	-1.02967826943312
N(-1.0,0.2)	-1.10295420565426
N(-1.0,0.2)	-0.896832466491439
N(-1.0,0.2)	-1.11826733608591
